path,class,source,split
data/resisc45/industrial/resisc45_05453.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_17706.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17623.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05937.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17597.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03436.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04439.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11984.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11932.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14693.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06998.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14268.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06981.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04335.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06543.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05936.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_15245.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_10029.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12249.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00573.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10423.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16661.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17773.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05794.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00111.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08141.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00515.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11964.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14356.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_13591.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_15832.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_18012.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02026.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17533.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07303.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11287.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_18108.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02515.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04902.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_15843.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03554.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00080.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_13777.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12367.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17858.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13555.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05271.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14303.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08308.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08775.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_09833.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04256.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05272.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05534.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10730.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07983.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11236.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10246.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07665.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03587.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_13840.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14263.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_15670.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05054.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10300.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12996.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08691.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08130.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16775.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12031.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05910.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11571.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_12381.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10003.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14635.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11296.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13675.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02713.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01682.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09335.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04476.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09106.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02412.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07157.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14289.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00226.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06974.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00247.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09632.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18840.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12033.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16853.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13697.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02250.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_01531.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02047.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11701.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05697.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08454.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02304.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06811.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14276.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07236.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09199.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00476.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08351.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17649.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09980.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03496.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13552.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_13144.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11028.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01561.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06329.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11150.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07995.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02029.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04623.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11824.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12176.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01586.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_12124.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04258.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12431.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02932.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00109.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12346.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11999.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14059.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00096.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14474.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05771.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14714.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02971.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06464.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14339.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05743.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05856.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08146.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06442.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09852.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08825.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17948.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00284.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_11528.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14534.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17319.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_09068.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06306.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00631.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00757.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_16960.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17286.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10487.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00853.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_16333.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03490.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_12940.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14232.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07614.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_17967.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16815.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07938.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07608.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09066.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_05807.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09193.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14588.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14378.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00323.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15424.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17200.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_15960.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04909.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02077.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_11625.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17590.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17180.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14260.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07755.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09329.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17258.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16347.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_10818.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14205.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07642.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00560.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02276.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06370.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04919.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02042.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08538.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10808.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_09847.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05188.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08889.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00579.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14727.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04744.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12802.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14246.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07286.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08129.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14221.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13800.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14611.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00778.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18572.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17465.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06687.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02144.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02843.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17298.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04863.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08340.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02799.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04861.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_18527.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10632.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07596.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09624.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07639.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06816.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08479.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02275.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13238.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06567.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04740.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17232.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_13041.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_10149.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17749.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_13717.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_03163.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00931.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02368.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_17836.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17661.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11285.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04057.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08720.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08026.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_10885.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11449.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03101.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02580.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07589.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06439.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04970.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14262.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18022.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_03613.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16677.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02202.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01433.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_15153.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16232.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14831.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_03506.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04237.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10588.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_10984.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07254.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09944.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09662.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_17645.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14910.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_01827.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11622.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00442.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17657.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07718.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12186.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00684.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10136.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16414.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07392.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16915.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17580.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17265.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_10926.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_05631.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14930.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02928.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04365.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09508.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02491.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17280.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02902.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04818.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04350.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04070.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17966.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10385.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09362.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12949.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14171.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09595.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12260.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01203.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03401.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02661.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06058.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11153.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15109.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_13254.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12758.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03537.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04205.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18556.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_17410.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07425.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_16591.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14345.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13796.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11782.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16901.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18271.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05192.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00169.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13998.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08556.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09181.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08353.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17248.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_02630.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17508.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07854.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08413.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01089.jpg,commercial,NWPU-RESISC45,train
